id	Site
1786	Brothers_NWCB_S140_NODE_251591_length_1117_cov_0.304040
1787	Brothers_NWCB_S140_NODE_2555_length_10864_cov_1.150694
938	Brothers_NWCB_S140_NODE_25633_length_4110_cov_12.184785
1748	Brothers_NWCB_S140_NODE_25822_length_4096_cov_1.592341
2899	Brothers_NWCB_S140_NODE_25957_length_4088_cov_0.718758
1342	Brothers_NWCB_S140_NODE_2691_length_10640_cov_3.304575
1788	Brothers_NWCB_S140_NODE_27783_length_3950_cov_1.306566
1764	Brothers_NWCB_S140_NODE_28330_length_3912_cov_1.197094
920	Brothers_NWCB_S140_NODE_28362_length_3909_cov_5.284770
1789	Brothers_NWCB_S140_NODE_28401_length_3906_cov_0.941784
14	Brothers_NWCB_S140_NODE_2891_length_10358_cov_1.750758
1790	Brothers_NWCB_S140_NODE_29775_length_3816_cov_1.313906
2470	Brothers_NWCB_S140_NODE_30111_length_3795_cov_1.163304
1791	Brothers_NWCB_S140_NODE_30319_length_3782_cov_2.334337
1	Brothers_NWCB_S140_NODE_30418_length_3776_cov_7.990682
1792	Brothers_NWCB_S140_NODE_30645_length_3762_cov_3.966988
2471	Brothers_NWCB_S140_NODE_310_length_24786_cov_2.524595
61	Brothers_NWCB_S140_NODE_31095_length_3734_cov_1.614638
1742	Brothers_NWCB_S140_NODE_31103_length_3734_cov_0.937621
227	Brothers_NWCB_S140_NODE_31258_length_3725_cov_0.953863
939	Brothers_NWCB_S140_NODE_314_length_24560_cov_2.857570_fragment_1
879	Brothers_NWCB_S140_NODE_32_length_64234_cov_5.235731
1	Brothers_NWCB_S140_NODE_32089_length_3676_cov_12.999718
439	Brothers_NWCB_S140_NODE_32212_length_3670_cov_0.883150
314	Brothers_NWCB_S140_NODE_32267_length_3667_cov_0.879944
192	Brothers_NWCB_S140_NODE_325_length_24022_cov_1.213852
2	Brothers_NWCB_S140_NODE_32853_length_3633_cov_3.470051
2900	Brothers_NWCB_S140_NODE_33075_length_3621_cov_7.853177
1749	Brothers_NWCB_S140_NODE_33923_length_3573_cov_10.329077
1736	Brothers_NWCB_S140_NODE_3410_length_9746_cov_1.263541
1358	Brothers_NWCB_S140_NODE_34195_length_3559_cov_1.057110
1	Brothers_NWCB_S140_NODE_34521_length_3541_cov_7.456942
1793	Brothers_NWCB_S140_NODE_34644_length_3535_cov_1.488850
1733	Brothers_NWCB_S140_NODE_35908_length_3469_cov_2.157092
886	Brothers_NWCB_S140_NODE_36502_length_3442_cov_0.777376
1794	Brothers_NWCB_S140_NODE_36644_length_3434_cov_1.301784
223	Brothers_NWCB_S140_NODE_37099_length_3415_cov_0.715024
2472	Brothers_NWCB_S140_NODE_37810_length_3382_cov_0.738863
2901	Brothers_NWCB_S140_NODE_37821_length_3381_cov_1.295022
1795	Brothers_NWCB_S140_NODE_39050_length_3328_cov_0.890347
2902	Brothers_NWCB_S140_NODE_39271_length_3319_cov_1.072368
881	Brothers_NWCB_S140_NODE_3985_length_9223_cov_10.773857
908	Brothers_NWCB_S140_NODE_39980_length_3286_cov_1.025958
1796	Brothers_NWCB_S140_NODE_40428_length_3267_cov_1.480573
2	Brothers_NWCB_S140_NODE_40583_length_3261_cov_2.352265
369	Brothers_NWCB_S140_NODE_4061_length_9159_cov_1.719663
940	Brothers_NWCB_S140_NODE_408_length_21654_cov_2.075951
2903	Brothers_NWCB_S140_NODE_40807_length_3252_cov_3.207680
1670	Brothers_NWCB_S140_NODE_41837_length_3210_cov_0.738242
305	Brothers_NWCB_S140_NODE_42042_length_3200_cov_1.905630
121	Brothers_NWCB_S140_NODE_42189_length_3195_cov_1.400913
941	Brothers_NWCB_S140_NODE_42816_length_3170_cov_10.006572
162	Brothers_NWCB_S140_NODE_43957_length_3124_cov_0.866533
2	Brothers_NWCB_S140_NODE_43973_length_3123_cov_2.033378
893	Brothers_NWCB_S140_NODE_44748_length_3094_cov_1.058308
683	Brothers_NWCB_S140_NODE_45369_length_3072_cov_1.011885
1750	Brothers_NWCB_S140_NODE_45764_length_3058_cov_4.302286
1756	Brothers_NWCB_S140_NODE_46116_length_3045_cov_10.854695
2904	Brothers_NWCB_S140_NODE_4691_length_8654_cov_1.302686
145	Brothers_NWCB_S140_NODE_47786_length_2989_cov_0.805031
2905	Brothers_NWCB_S140_NODE_48466_length_2966_cov_1.689679
1797	Brothers_NWCB_S140_NODE_4861_length_8547_cov_1.289192
2906	Brothers_NWCB_S140_NODE_50188_length_2912_cov_2.467504
51	Brothers_NWCB_S140_NODE_5099_length_8387_cov_2.240194
529	Brothers_NWCB_S140_NODE_51397_length_2875_cov_0.418122
2473	Brothers_NWCB_S140_NODE_51592_length_2869_cov_0.644785
1137	Brothers_NWCB_S140_NODE_51737_length_2864_cov_1.788455
364	Brothers_NWCB_S140_NODE_51990_length_2857_cov_1.160440
1798	Brothers_NWCB_S140_NODE_52634_length_2837_cov_4.747232
942	Brothers_NWCB_S140_NODE_53_length_51755_cov_2.813318
226	Brothers_NWCB_S140_NODE_53441_length_2814_cov_5.009676
1799	Brothers_NWCB_S140_NODE_54233_length_2792_cov_0.942589
1	Brothers_NWCB_S140_NODE_54421_length_2786_cov_10.154945
1800	Brothers_NWCB_S140_NODE_55577_length_2755_cov_2.436454
431	Brothers_NWCB_S140_NODE_5597_length_8074_cov_2.443438
36	Brothers_NWCB_S140_NODE_56326_length_2734_cov_3.355198
910	Brothers_NWCB_S140_NODE_5750_length_7988_cov_3.200356
1801	Brothers_NWCB_S140_NODE_58179_length_2688_cov_1.069895
68	Brothers_NWCB_S140_NODE_58627_length_2677_cov_0.878039
1802	Brothers_NWCB_S140_NODE_58940_length_2669_cov_0.957514
1803	Brothers_NWCB_S140_NODE_59_length_49299_cov_4.298503
2907	Brothers_NWCB_S140_NODE_59490_length_2656_cov_1.315935
1	Brothers_NWCB_S140_NODE_59828_length_2647_cov_4.907143
1629	Brothers_NWCB_S140_NODE_6007_length_7854_cov_1.758639
1751	Brothers_NWCB_S140_NODE_6063_length_7824_cov_1.108354
15	Brothers_NWCB_S140_NODE_60781_length_2623_cov_2.733574
448	Brothers_NWCB_S140_NODE_61078_length_2617_cov_2.480723
2908	Brothers_NWCB_S140_NODE_61359_length_2611_cov_1.115942
42	Brothers_NWCB_S140_NODE_6155_length_7776_cov_12.708851
1804	Brothers_NWCB_S140_NODE_6202_length_7758_cov_3.920718
220	Brothers_NWCB_S140_NODE_62215_length_2592_cov_2.260446
891	Brothers_NWCB_S140_NODE_62911_length_2576_cov_2.497754
1805	Brothers_NWCB_S140_NODE_63_length_48433_cov_2.214590
885	Brothers_NWCB_S140_NODE_6397_length_7661_cov_1.986594
2909	Brothers_NWCB_S140_NODE_64196_length_2547_cov_6.047521
177	Brothers_NWCB_S140_NODE_6512_length_7606_cov_1.472790
2475	Brothers_NWCB_S140_NODE_66576_length_2497_cov_0.451055
1806	Brothers_NWCB_S140_NODE_6774_length_7473_cov_8.115845
1379	Brothers_NWCB_S140_NODE_68534_length_2456_cov_1.023615
1495	Brothers_NWCB_S140_NODE_68844_length_2450_cov_0.668963
2476	Brothers_NWCB_S140_NODE_69825_length_2431_cov_0.765625
109	Brothers_NWCB_S140_NODE_7183_length_7295_cov_4.605887
51	Brothers_NWCB_S140_NODE_7234_length_7276_cov_2.000280
438	Brothers_NWCB_S140_NODE_72939_length_2371_cov_4.622549
1807	Brothers_NWCB_S140_NODE_73251_length_2366_cov_0.680661
582	Brothers_NWCB_S140_NODE_7463_length_7177_cov_2.665957
2477	Brothers_NWCB_S140_NODE_7526_length_7152_cov_2.734093
916	Brothers_NWCB_S140_NODE_7665_length_7103_cov_2.156107
1755	Brothers_NWCB_S140_NODE_77088_length_2298_cov_0.733303
936	Brothers_NWCB_S140_NODE_77322_length_2293_cov_1.666667
666	Brothers_NWCB_S140_NODE_7755_length_7067_cov_1.685159
2910	Brothers_NWCB_S140_NODE_77649_length_2288_cov_0.996761
48	Brothers_NWCB_S140_NODE_78_length_44631_cov_8.406008
689	Brothers_NWCB_S140_NODE_78202_length_2279_cov_0.705855
2478	Brothers_NWCB_S140_NODE_78841_length_2268_cov_1.702943
1640	Brothers_NWCB_S140_NODE_80047_length_2250_cov_0.683467
1684	Brothers_NWCB_S140_NODE_80439_length_2243_cov_2.478733
1307	Brothers_NWCB_S140_NODE_8070_length_6941_cov_4.422659
2479	Brothers_NWCB_S140_NODE_8082_length_6938_cov_1.681545
14	Brothers_NWCB_S140_NODE_8099_length_6933_cov_0.983544
1664	Brothers_NWCB_S140_NODE_81158_length_2231_cov_1.049430
118	Brothers_NWCB_S140_NODE_81250_length_2230_cov_0.418925
1808	Brothers_NWCB_S140_NODE_8131_length_6921_cov_2.378569
330	Brothers_NWCB_S140_NODE_8141_length_6918_cov_0.919158
6	Brothers_NWCB_S140_NODE_83957_length_2188_cov_1.202814
449	Brothers_NWCB_S140_NODE_84_length_43433_cov_2.190805_fragment_1
113	Brothers_NWCB_S140_NODE_8438_length_6803_cov_2.928400
915	Brothers_NWCB_S140_NODE_8603_length_6744_cov_2.781925
224	Brothers_NWCB_S140_NODE_86773_length_2146_cov_1.082714
1122	Brothers_NWCB_S140_NODE_87_length_42842_cov_16.902048
1	Brothers_NWCB_S140_NODE_87161_length_2140_cov_4.352211
1739	Brothers_NWCB_S140_NODE_87939_length_2129_cov_2.595405
2480	Brothers_NWCB_S140_NODE_8893_length_6643_cov_1.092388
274	Brothers_NWCB_S140_NODE_89023_length_2114_cov_2.263211
1737	Brothers_NWCB_S140_NODE_8925_length_6633_cov_1.973563
25	Brothers_NWCB_S140_NODE_89799_length_2104_cov_1.828022
63	Brothers_NWCB_S140_NODE_90_length_41946_cov_3.387097
1630	Brothers_NWCB_S140_NODE_90469_length_2095_cov_0.962398
2911	Brothers_NWCB_S140_NODE_9091_length_6576_cov_6.092728
2474	Brothers_NWCB_S140_NODE_94129_length_2047_cov_1.103125
619	Brothers_NWCB_S140_NODE_94160_length_2047_cov_0.676042
69	Brothers_NWCB_S140_NODE_9419_length_6477_cov_6.220630
1809	Brothers_NWCB_S140_NODE_94575_length_2041_cov_1.330199
147	Brothers_NWCB_S140_NODE_972_length_15571_cov_8.025123
1	Brothers_NWCB_S140_NODE_9736_length_6387_cov_10.720128
1810	Brothers_NWCB_S140_NODE_982_length_15505_cov_2.222331
1811	Brothers_NWCB_S140_NODE_9933_length_6335_cov_2.200870
433	Brothers_NWCB_S140_NODE_99493_length_1982_cov_5.711590
362	Brothers_NWCB_S141_NODE_1015_length_29589_cov_1.607970
761	Brothers_NWCB_S141_NODE_102642_length_1495_cov_0.597222
1699	Brothers_NWCB_S141_NODE_103347_length_1486_cov_0.988962
2481	Brothers_NWCB_S141_NODE_10483_length_7576_cov_3.433347
2912	Brothers_NWCB_S141_NODE_111764_length_1392_cov_1.015810
1812	Brothers_NWCB_S141_NODE_11528_length_7128_cov_4.296672
1779	Brothers_NWCB_S141_NODE_119344_length_1315_cov_31.558081
14	Brothers_NWCB_S141_NODE_1259_length_26178_cov_2.554412
1669	Brothers_NWCB_S141_NODE_12877_length_6627_cov_2.706615
1254	Brothers_NWCB_S141_NODE_13282_length_6504_cov_15.191156
1679	Brothers_NWCB_S141_NODE_1335_length_25467_cov_3.327309_fragment_1
1656	Brothers_NWCB_S141_NODE_1338_length_25450_cov_2.600245
1813	Brothers_NWCB_S141_NODE_135778_length_1176_cov_0.874166
943	Brothers_NWCB_S141_NODE_13610_length_6407_cov_3.492675
225	Brothers_NWCB_S141_NODE_1382_length_25134_cov_4.184388
45	Brothers_NWCB_S141_NODE_13872_length_6332_cov_5.458824
728	Brothers_NWCB_S141_NODE_14169_length_6244_cov_1.929050
1804	Brothers_NWCB_S141_NODE_14268_length_6217_cov_7.774384
1814	Brothers_NWCB_S141_NODE_14686_length_6102_cov_3.164854
5	Brothers_NWCB_S141_NODE_15115_length_5978_cov_145.030593
116	Brothers_NWCB_S141_NODE_15192_length_5961_cov_1.960919
2482	Brothers_NWCB_S141_NODE_15208_length_5957_cov_1.625214
1815	Brothers_NWCB_S141_NODE_15646_length_5858_cov_108.935788
885	Brothers_NWCB_S141_NODE_16169_length_5732_cov_46.192685
944	Brothers_NWCB_S141_NODE_17122_length_5519_cov_2.828635
1816	Brothers_NWCB_S141_NODE_17125_length_5518_cov_1.593582
945	Brothers_NWCB_S141_NODE_175_length_73785_cov_5.894784_fragment_3
888	Brothers_NWCB_S141_NODE_17903_length_5360_cov_43.160329
1311	Brothers_NWCB_S141_NODE_18058_length_5331_cov_1.460992
1770	Brothers_NWCB_S141_NODE_19_length_185552_cov_9.142802_fragment_2
42	Brothers_NWCB_S141_NODE_19320_length_5079_cov_1.024031
946	Brothers_NWCB_S141_NODE_19571_length_5033_cov_4.422340
2483	Brothers_NWCB_S141_NODE_19686_length_5015_cov_3.663257
229	Brothers_NWCB_S141_NODE_20297_length_4912_cov_3.248694
226	Brothers_NWCB_S141_NODE_21574_length_4717_cov_3.878649
197	Brothers_NWCB_S141_NODE_22371_length_4609_cov_14.902945
1710	Brothers_NWCB_S141_NODE_22685_length_4566_cov_2.082451
2	Brothers_NWCB_S141_NODE_22918_length_4534_cov_4.469934
449	Brothers_NWCB_S141_NODE_23102_length_4509_cov_17.291648
833	Brothers_NWCB_S141_NODE_23314_length_4481_cov_1.241617
1765	Brothers_NWCB_S141_NODE_23508_length_4453_cov_1.018955
7	Brothers_NWCB_S141_NODE_23647_length_4434_cov_1.018342
947	Brothers_NWCB_S141_NODE_23788_length_4416_cov_2.813243
434	Brothers_NWCB_S141_NODE_24357_length_4344_cov_2.840882
1785	Brothers_NWCB_S141_NODE_24773_length_4290_cov_2.199375
2484	Brothers_NWCB_S141_NODE_25012_length_4265_cov_1.002175
2485	Brothers_NWCB_S141_NODE_25583_length_4201_cov_2.433235
8	Brothers_NWCB_S141_NODE_26_length_153974_cov_6.191651
1810	Brothers_NWCB_S141_NODE_2631_length_17514_cov_7.371830
341	Brothers_NWCB_S141_NODE_2684_length_17351_cov_23.816651
2913	Brothers_NWCB_S141_NODE_26985_length_4047_cov_1.722704
899	Brothers_NWCB_S141_NODE_2708_length_17246_cov_9.179216
181	Brothers_NWCB_S141_NODE_28019_length_3941_cov_4.992659
1817	Brothers_NWCB_S141_NODE_2818_length_16893_cov_6.715854
1676	Brothers_NWCB_S141_NODE_282_length_56924_cov_3.971407_fragment_1
1633	Brothers_NWCB_S141_NODE_28352_length_3907_cov_2.079365
1130	Brothers_NWCB_S141_NODE_28404_length_3901_cov_0.917594
558	Brothers_NWCB_S141_NODE_28517_length_3889_cov_1.979001
925	Brothers_NWCB_S141_NODE_28888_length_3857_cov_1.061662
926	Brothers_NWCB_S141_NODE_29090_length_3839_cov_2.078394
25	Brothers_NWCB_S141_NODE_29656_length_3790_cov_3.787333
1709	Brothers_NWCB_S141_NODE_3_length_344077_cov_41.072249_fragment_4
2914	Brothers_NWCB_S141_NODE_30680_length_3701_cov_0.955512
2486	Brothers_NWCB_S141_NODE_30798_length_3692_cov_14.470407
2915	Brothers_NWCB_S141_NODE_31177_length_3661_cov_6.566497
31	Brothers_NWCB_S141_NODE_31654_length_3623_cov_15.405320
1818	Brothers_NWCB_S141_NODE_31710_length_3619_cov_2.080470
220	Brothers_NWCB_S141_NODE_3200_length_15662_cov_14.430834
6	Brothers_NWCB_S141_NODE_32644_length_3545_cov_4.866004
313	Brothers_NWCB_S141_NODE_3269_length_15460_cov_3.837670
51	Brothers_NWCB_S141_NODE_3284_length_15403_cov_77.673409
1637	Brothers_NWCB_S141_NODE_33147_length_3508_cov_0.918959
923	Brothers_NWCB_S141_NODE_33313_length_3494_cov_3.874072
2487	Brothers_NWCB_S141_NODE_339_length_52050_cov_16.345435_fragment_1
331	Brothers_NWCB_S141_NODE_33935_length_3449_cov_1.534317
172	Brothers_NWCB_S141_NODE_33954_length_3447_cov_8.692771
448	Brothers_NWCB_S141_NODE_34199_length_3430_cov_4.001514
1712	Brothers_NWCB_S141_NODE_3440_length_15031_cov_38.338701
104	Brothers_NWCB_S141_NODE_34556_length_3406_cov_15.626106
2488	Brothers_NWCB_S141_NODE_346_length_51749_cov_13.259463
25	Brothers_NWCB_S141_NODE_34678_length_3397_cov_11.237920
1819	Brothers_NWCB_S141_NODE_35327_length_3353_cov_6.409485
927	Brothers_NWCB_S141_NODE_35484_length_3343_cov_44.801617
1642	Brothers_NWCB_S141_NODE_36354_length_3289_cov_4.364326
948	Brothers_NWCB_S141_NODE_37209_length_3233_cov_1.157759
438	Brothers_NWCB_S141_NODE_37356_length_3224_cov_4.303520
446	Brothers_NWCB_S141_NODE_37597_length_3209_cov_1.043478
2916	Brothers_NWCB_S141_NODE_38405_length_3159_cov_2.763852
2	Brothers_NWCB_S141_NODE_3852_length_14118_cov_14.602673
113	Brothers_NWCB_S141_NODE_38614_length_3148_cov_1.270109
217	Brothers_NWCB_S141_NODE_388_length_48237_cov_17.521492
36	Brothers_NWCB_S141_NODE_3954_length_13885_cov_69.231429
949	Brothers_NWCB_S141_NODE_39543_length_3093_cov_4.524612
294	Brothers_NWCB_S141_NODE_40084_length_3066_cov_0.759102
918	Brothers_NWCB_S141_NODE_412_length_46186_cov_16.461886
430	Brothers_NWCB_S141_NODE_42325_length_2957_cov_4.649823
950	Brothers_NWCB_S141_NODE_43514_length_2901_cov_1.439438
7	Brothers_NWCB_S141_NODE_43664_length_2894_cov_0.913986
217	Brothers_NWCB_S141_NODE_446_length_44752_cov_4.142633
577	Brothers_NWCB_S141_NODE_44647_length_2849_cov_1.026084
2489	Brothers_NWCB_S141_NODE_455_length_44328_cov_2.127622
2917	Brothers_NWCB_S141_NODE_46105_length_2786_cov_0.646108
1674	Brothers_NWCB_S141_NODE_4725_length_12481_cov_1.849684
2490	Brothers_NWCB_S141_NODE_47721_length_2718_cov_0.674257
441	Brothers_NWCB_S141_NODE_47873_length_2711_cov_64.269737
45	Brothers_NWCB_S141_NODE_4871_length_12271_cov_3.654809
897	Brothers_NWCB_S141_NODE_488_length_42665_cov_2.988998
427	Brothers_NWCB_S141_NODE_49077_length_2662_cov_0.817357
673	Brothers_NWCB_S141_NODE_4910_length_12219_cov_21.035974
1820	Brothers_NWCB_S141_NODE_4937_length_12182_cov_6.922356
4	Brothers_NWCB_S141_NODE_503_length_41948_cov_5.117142
938	Brothers_NWCB_S141_NODE_50568_length_2604_cov_21.102543
13	Brothers_NWCB_S141_NODE_5227_length_11748_cov_1.899578
228	Brothers_NWCB_S141_NODE_523_length_41339_cov_104.022178
109	Brothers_NWCB_S141_NODE_5247_length_11724_cov_3.263603
223	Brothers_NWCB_S141_NODE_52474_length_2533_cov_1.124273
896	Brothers_NWCB_S141_NODE_52708_length_2524_cov_2.748018
449	Brothers_NWCB_S141_NODE_5307_length_11632_cov_27.814515
5	Brothers_NWCB_S141_NODE_53234_length_2505_cov_3.013877
5	Brothers_NWCB_S141_NODE_53351_length_2501_cov_70.940607
1802	Brothers_NWCB_S141_NODE_53428_length_2499_cov_1.441400
436	Brothers_NWCB_S141_NODE_535_length_40999_cov_7.871134
930	Brothers_NWCB_S141_NODE_539_length_40914_cov_5.073185
928	Brothers_NWCB_S141_NODE_5485_length_11414_cov_3.592363
951	Brothers_NWCB_S141_NODE_55464_length_2431_cov_9.849392
1821	Brothers_NWCB_S141_NODE_559_length_40448_cov_8.355274
1822	Brothers_NWCB_S141_NODE_5608_length_11259_cov_9.010600
227	Brothers_NWCB_S141_NODE_5631_length_11232_cov_2.924358
1763	Brothers_NWCB_S141_NODE_56752_length_2389_cov_1.122458
119	Brothers_NWCB_S141_NODE_573_length_40083_cov_62.821178
369	Brothers_NWCB_S141_NODE_5806_length_11018_cov_2.726839
1694	Brothers_NWCB_S141_NODE_5809_length_11013_cov_2.448925
1823	Brothers_NWCB_S141_NODE_58647_length_2332_cov_0.815873
1689	Brothers_NWCB_S141_NODE_58780_length_2328_cov_0.858246
357	Brothers_NWCB_S141_NODE_58950_length_2322_cov_8.539408
1667	Brothers_NWCB_S141_NODE_59136_length_2316_cov_2.716766
121	Brothers_NWCB_S141_NODE_593_length_39362_cov_25.253039
114	Brothers_NWCB_S141_NODE_594_length_39361_cov_6.887521_fragment_1
913	Brothers_NWCB_S141_NODE_609_length_38865_cov_4.884377
1692	Brothers_NWCB_S141_NODE_61926_length_2236_cov_1.161214
120	Brothers_NWCB_S141_NODE_622_length_38454_cov_10.393300
221	Brothers_NWCB_S141_NODE_6291_length_10508_cov_2.935074
250	Brothers_NWCB_S141_NODE_64045_length_2181_cov_0.850536
1799	Brothers_NWCB_S141_NODE_65_length_113563_cov_11.149318_fragment_1
2918	Brothers_NWCB_S141_NODE_6507_length_10271_cov_19.419854
1760	Brothers_NWCB_S141_NODE_6529_length_10243_cov_4.839067
1824	Brothers_NWCB_S141_NODE_671_length_37286_cov_87.020291
1781	Brothers_NWCB_S141_NODE_67495_length_2094_cov_4.131673
69	Brothers_NWCB_S141_NODE_6904_length_9921_cov_1.224832
921	Brothers_NWCB_S141_NODE_69498_length_2047_cov_1.730729
148	Brothers_NWCB_S141_NODE_7104_length_9760_cov_1.125091
77	Brothers_NWCB_S141_NODE_7165_length_9698_cov_12.526486
2491	Brothers_NWCB_S141_NODE_72309_length_1985_cov_1.886975
1727	Brothers_NWCB_S141_NODE_73489_length_1959_cov_7.477074
20	Brothers_NWCB_S141_NODE_75378_length_1920_cov_3.412716
2	Brothers_NWCB_S141_NODE_76114_length_1906_cov_2.579539
2919	Brothers_NWCB_S141_NODE_76422_length_1900_cov_2.322617
1704	Brothers_NWCB_S141_NODE_765_length_34516_cov_3.490069
1800	Brothers_NWCB_S141_NODE_76699_length_1894_cov_15.887380
1329	Brothers_NWCB_S141_NODE_77806_length_1874_cov_1.174585
1734	Brothers_NWCB_S141_NODE_80492_length_1823_cov_0.781250
61	Brothers_NWCB_S141_NODE_813_length_33328_cov_16.352520
320	Brothers_NWCB_S141_NODE_815_length_33295_cov_4.018210
2920	Brothers_NWCB_S141_NODE_82117_length_1793_cov_1.998800
432	Brothers_NWCB_S141_NODE_82564_length_1786_cov_0.435202
1195	Brothers_NWCB_S141_NODE_83376_length_1771_cov_1.372871
17	Brothers_NWCB_S141_NODE_83719_length_1765_cov_2.358364
563	Brothers_NWCB_S141_NODE_85774_length_1732_cov_2.391900
146	Brothers_NWCB_S141_NODE_86565_length_1719_cov_0.697236
2921	Brothers_NWCB_S141_NODE_87021_length_1712_cov_0.869401
527	Brothers_NWCB_S141_NODE_87928_length_1697_cov_2.399363
952	Brothers_NWCB_S141_NODE_886_length_31902_cov_4.081039
222	Brothers_NWCB_S141_NODE_887_length_31893_cov_2.297677
2922	Brothers_NWCB_S141_NODE_89836_length_1668_cov_0.961713
953	Brothers_NWCB_S141_NODE_900_length_31615_cov_10.353532_fragment_1
2923	Brothers_NWCB_S141_NODE_90520_length_1658_cov_0.302417
426	Brothers_NWCB_S141_NODE_906_length_31571_cov_9.584404
408	Brothers_NWCB_S141_NODE_91375_length_1645_cov_14.876812
17	Brothers_NWCB_S141_NODE_91884_length_1638_cov_3.981469
130	Brothers_NWCB_S141_NODE_92051_length_1636_cov_1.333333
1724	Brothers_NWCB_S141_NODE_921_length_31164_cov_1.772820
1697	Brothers_NWCB_S141_NODE_92380_length_1631_cov_1.791888
909	Brothers_NWCB_S141_NODE_9322_length_8160_cov_3.909623
1747	Brothers_NWCB_S141_NODE_93372_length_1617_cov_0.820134
946	Brothers_NWCB_S141_NODE_9472_length_8078_cov_7.146648
914	Brothers_NWCB_S141_NODE_948_length_30628_cov_5.556998
1825	Brothers_NWCB_S141_NODE_949_length_30621_cov_9.071522
1700	Brothers_NWCB_S141_NODE_9669_length_7988_cov_1.441292
939	Brothers_NWCB_S141_NODE_977_length_30308_cov_22.970876_fragment_1
1806	Brothers_NWCB_S141_NODE_9952_length_7829_cov_3.763308
1762	Brothers_NWCB_S146_NODE_101339_length_2102_cov_2.166076
924	Brothers_NWCB_S146_NODE_10148_length_6945_cov_1.310502
5	Brothers_NWCB_S146_NODE_1023_length_18537_cov_71.045899
1808	Brothers_NWCB_S146_NODE_10247_length_6913_cov_17.009873
1811	Brothers_NWCB_S146_NODE_10350_length_6874_cov_1.794427
522	Brothers_NWCB_S146_NODE_104017_length_2072_cov_1.078149
312	Brothers_NWCB_S146_NODE_10407_length_6855_cov_1.569560
1824	Brothers_NWCB_S146_NODE_105160_length_2059_cov_1.020186
1787	Brothers_NWCB_S146_NODE_1055_length_18292_cov_29.758382
1826	Brothers_NWCB_S146_NODE_105950_length_2050_cov_1.318773
906	Brothers_NWCB_S146_NODE_106578_length_2043_cov_1.046973
