file format type num_seqs sum_len min_len avg_len max_len
Brothers_Diffuse_S015_NODE_43935_length_2136_cov_2.596317 FASTA DNA 1 2136 2136 2136 2136
Brothers_Diffuse_S015_NODE_43975_length_2135_cov_8.945717 FASTA DNA 1 2135 2135 2135 2135
Brothers_Diffuse_S015_NODE_44012_length_2135_cov_1.461653 FASTA DNA 1 2135 2135 2135 2135
Brothers_Diffuse_S015_NODE_4406_length_5415_cov_11.816755 FASTA DNA 1 5415 5415 5415 5415
Brothers_Diffuse_S015_NODE_44083_length_2133_cov_2.824526 FASTA DNA 1 2133 2133 2133 2133
Brothers_Diffuse_S015_NODE_441_length_12771_cov_5.618317 FASTA DNA 1 12771 12771 12771 12771
Brothers_Diffuse_S015_NODE_44206_length_2131_cov_1.779940 FASTA DNA 1 2131 2131 2131 2131
Brothers_Diffuse_S015_NODE_44210_length_2131_cov_1.685130 FASTA DNA 1 2131 2131 2131 2131
Brothers_Diffuse_S015_NODE_44212_length_2131_cov_1.623253 FASTA DNA 1 2131 2131 2131 2131
Brothers_Diffuse_S015_NODE_44276_length_2130_cov_1.269596 FASTA DNA 1 2130 2130 2130 2130
Brothers_Diffuse_S015_NODE_4440_length_5401_cov_3.946530 FASTA DNA 1 5401 5401 5401 5401
Brothers_Diffuse_S015_NODE_44550_length_2124_cov_4.782674 FASTA DNA 1 2124 2124 2124 2124
Brothers_Diffuse_S015_NODE_44658_length_2122_cov_7.418546 FASTA DNA 1 2122 2122 2122 2122
Brothers_Diffuse_S015_NODE_4465_length_5387_cov_2.575856 FASTA DNA 1 5387 5387 5387 5387
Brothers_Diffuse_S015_NODE_44708_length_2122_cov_1.134837 FASTA DNA 1 2122 2122 2122 2122
Brothers_Diffuse_S015_NODE_4481_length_5380_cov_6.444318 FASTA DNA 1 5380 5380 5380 5380
Brothers_Diffuse_S015_NODE_44918_length_2117_cov_4.584422 FASTA DNA 1 2117 2117 2117 2117
Brothers_Diffuse_S015_NODE_44922_length_2117_cov_2.759799 FASTA DNA 1 2117 2117 2117 2117
Brothers_Diffuse_S015_NODE_44972_length_2116_cov_2.657617 FASTA DNA 1 2116 2116 2116 2116
Brothers_Diffuse_S015_NODE_44985_length_2116_cov_1.741076 FASTA DNA 1 2116 2116 2116 2116
Brothers_Diffuse_S015_NODE_4499_length_5371_cov_4.262014 FASTA DNA 1 5371 5371 5371 5371
Brothers_Diffuse_S015_NODE_44_length_29300_cov_8.212011 FASTA DNA 1 29300 29300 29300 29300
Brothers_Diffuse_S015_NODE_4503_length_5369_cov_4.475010 FASTA DNA 1 5369 5369 5369 5369
Brothers_Diffuse_S015_NODE_4506_length_5369_cov_2.085082 FASTA DNA 1 5369 5369 5369 5369
Brothers_Diffuse_S015_NODE_4512_length_5365_cov_4.872470 FASTA DNA 1 5365 5365 5365 5365
Brothers_Diffuse_S015_NODE_45173_length_2112_cov_4.248363 FASTA DNA 1 2112 2112 2112 2112
Brothers_Diffuse_S015_NODE_451_length_12700_cov_6.135688 FASTA DNA 1 12700 12700 12700 12700
Brothers_Diffuse_S015_NODE_45213_length_2112_cov_1.239798 FASTA DNA 1 2112 2112 2112 2112
Brothers_Diffuse_S015_NODE_45215_length_2112_cov_1.139547 FASTA DNA 1 2112 2112 2112 2112
Brothers_Diffuse_S015_NODE_45310_length_2110_cov_2.230963 FASTA DNA 1 2110 2110 2110 2110
Brothers_Diffuse_S015_NODE_4531_length_5355_cov_2.573833 FASTA DNA 1 5355 5355 5355 5355
Brothers_Diffuse_S015_NODE_45410_length_2108_cov_2.326098 FASTA DNA 1 2108 2108 2108 2108
Brothers_Diffuse_S015_NODE_45443_length_2108_cov_1.215043 FASTA DNA 1 2108 2108 2108 2108
Brothers_Diffuse_S015_NODE_45554_length_2105_cov_7.221436 FASTA DNA 1 2105 2105 2105 2105
Brothers_Diffuse_S015_NODE_45642_length_2104_cov_1.537178 FASTA DNA 1 2104 2104 2104 2104
Brothers_Diffuse_S015_NODE_45724_length_2102_cov_1.966582 FASTA DNA 1 2102 2102 2102 2102
Brothers_Diffuse_S015_NODE_45975_length_2098_cov_1.963978 FASTA DNA 1 2098 2098 2098 2098
Brothers_Diffuse_S015_NODE_46001_length_2098_cov_1.168950 FASTA DNA 1 2098 2098 2098 2098
Brothers_Diffuse_S015_NODE_46089_length_2096_cov_1.750635 FASTA DNA 1 2096 2096 2096 2096
Brothers_Diffuse_S015_NODE_46121_length_2095_cov_6.741362 FASTA DNA 1 2095 2095 2095 2095
Brothers_Diffuse_S015_NODE_4612_length_5314_cov_2.310777 FASTA DNA 1 5314 5314 5314 5314
Brothers_Diffuse_S015_NODE_4619_length_5309_cov_2.679274 FASTA DNA 1 5309 5309 5309 5309
Brothers_Diffuse_S015_NODE_46372_length_2091_cov_2.305499 FASTA DNA 1 2091 2091 2091 2091
Brothers_Diffuse_S015_NODE_4638_length_5305_cov_2.397837 FASTA DNA 1 5305 5305 5305 5305
Brothers_Diffuse_S015_NODE_463_length_12561_cov_28.017935 FASTA DNA 1 12561 12561 12561 12561
Brothers_Diffuse_S015_NODE_46418_length_2090_cov_8.467142 FASTA DNA 1 2090 2090 2090 2090
Brothers_Diffuse_S015_NODE_464_length_12555_cov_2.395076 FASTA DNA 1 12555 12555 12555 12555
Brothers_Diffuse_S015_NODE_4655_length_5296_cov_10.162314 FASTA DNA 1 5296 5296 5296 5296
Brothers_Diffuse_S015_NODE_4665_length_5295_cov_2.053599 FASTA DNA 1 5295 5295 5295 5295
Brothers_Diffuse_S015_NODE_4678_length_5291_cov_2.232765 FASTA DNA 1 5291 5291 5291 5291
Brothers_Diffuse_S015_NODE_467_length_12540_cov_5.168372 FASTA DNA 1 12540 12540 12540 12540
Brothers_Diffuse_S015_NODE_46851_length_2083_cov_1.661043 FASTA DNA 1 2083 2083 2083 2083
Brothers_Diffuse_S015_NODE_46861_length_2083_cov_1.271472 FASTA DNA 1 2083 2083 2083 2083
Brothers_Diffuse_S015_NODE_46881_length_2082_cov_5.657289 FASTA DNA 1 2082 2082 2082 2082
Brothers_Diffuse_S015_NODE_468_length_12538_cov_4.214165 FASTA DNA 1 12538 12538 12538 12538
Brothers_Diffuse_S015_NODE_46988_length_2080_cov_4.322069 FASTA DNA 1 2080 2080 2080 2080
Brothers_Diffuse_S015_NODE_46_length_29147_cov_25.255582 FASTA DNA 1 29147 29147 29147 29147
Brothers_Diffuse_S015_NODE_47001_length_2080_cov_2.186380 FASTA DNA 1 2080 2080 2080 2080
Brothers_Diffuse_S015_NODE_4708_length_5270_cov_3.337546 FASTA DNA 1 5270 5270 5270 5270
Brothers_Diffuse_S015_NODE_47098_length_2078_cov_3.917478 FASTA DNA 1 2078 2078 2078 2078
Brothers_Diffuse_S015_NODE_4739_length_5257_cov_29.902144 FASTA DNA 1 5257 5257 5257 5257
Brothers_Diffuse_S015_NODE_4740_length_5257_cov_1.556920 FASTA DNA 1 5257 5257 5257 5257
Brothers_Diffuse_S015_NODE_4760_length_5245_cov_1.534779 FASTA DNA 1 5245 5245 5245 5245
Brothers_Diffuse_S015_NODE_4763_length_5242_cov_3.450635 FASTA DNA 1 5242 5242 5242 5242
Brothers_Diffuse_S015_NODE_47678_length_2068_cov_2.087069 FASTA DNA 1 2068 2068 2068 2068
Brothers_Diffuse_S015_NODE_4772_length_5238_cov_1.959108 FASTA DNA 1 5238 5238 5238 5238
Brothers_Diffuse_S015_NODE_47851_length_2065_cov_2.198142 FASTA DNA 1 2065 2065 2065 2065
Brothers_Diffuse_S015_NODE_47921_length_2064_cov_2.026846 FASTA DNA 1 2064 2064 2064 2064
Brothers_Diffuse_S015_NODE_47998_length_2063_cov_1.382231 FASTA DNA 1 2063 2063 2063 2063
Brothers_Diffuse_S015_NODE_48036_length_2062_cov_1.974677 FASTA DNA 1 2062 2062 2062 2062
Brothers_Diffuse_S015_NODE_48039_length_2062_cov_1.875452 FASTA DNA 1 2062 2062 2062 2062
Brothers_Diffuse_S015_NODE_4815_length_5211_cov_2.319827 FASTA DNA 1 5211 5211 5211 5211
Brothers_Diffuse_S015_NODE_48216_length_2059_cov_1.994306 FASTA DNA 1 2059 2059 2059 2059
Brothers_Diffuse_S015_NODE_48347_length_2057_cov_1.220207 FASTA DNA 1 2057 2057 2057 2057
Brothers_Diffuse_S015_NODE_48374_length_2056_cov_2.335407 FASTA DNA 1 2056 2056 2056 2056
Brothers_Diffuse_S015_NODE_4838_length_5200_cov_2.943032 FASTA DNA 1 5200 5200 5200 5200
Brothers_Diffuse_S015_NODE_483_length_12414_cov_2.305119 FASTA DNA 1 12414 12414 12414 12414
Brothers_Diffuse_S015_NODE_4842_length_5198_cov_2.767304 FASTA DNA 1 5198 5198 5198 5198
Brothers_Diffuse_S015_NODE_484_length_12413_cov_3.851294 FASTA DNA 1 12413 12413 12413 12413
Brothers_Diffuse_S015_NODE_4852_length_5192_cov_4.378085 FASTA DNA 1 5192 5192 5192 5192
Brothers_Diffuse_S015_NODE_48533_length_2054_cov_1.485729 FASTA DNA 1 2054 2054 2054 2054
Brothers_Diffuse_S015_NODE_4862_length_5190_cov_1.365198 FASTA DNA 1 5190 5190 5190 5190
Brothers_Diffuse_S015_NODE_48753_length_2050_cov_4.516381 FASTA DNA 1 2050 2050 2050 2050
Brothers_Diffuse_S015_NODE_4882_length_5181_cov_7.716660 FASTA DNA 1 5181 5181 5181 5181
Brothers_Diffuse_S015_NODE_48877_length_2048_cov_1.925560 FASTA DNA 1 2048 2048 2048 2048
Brothers_Diffuse_S015_NODE_4892_length_5177_cov_5.697426 FASTA DNA 1 5177 5177 5177 5177
Brothers_Diffuse_S015_NODE_4895_length_5177_cov_2.544158 FASTA DNA 1 5177 5177 5177 5177
Brothers_Diffuse_S015_NODE_49034_length_2045_cov_2.901460 FASTA DNA 1 2045 2045 2045 2045
Brothers_Diffuse_S015_NODE_49177_length_2043_cov_2.222338 FASTA DNA 1 2043 2043 2043 2043
Brothers_Diffuse_S015_NODE_49242_length_2042_cov_2.364491 FASTA DNA 1 2042 2042 2042 2042
Brothers_Diffuse_S015_NODE_49284_length_2041_cov_5.721526 FASTA DNA 1 2041 2041 2041 2041
Brothers_Diffuse_S015_NODE_49346_length_2040_cov_15.608468 FASTA DNA 1 2040 2040 2040 2040
Brothers_Diffuse_S015_NODE_49412_length_2039_cov_4.233787 FASTA DNA 1 2039 2039 2039 2039
Brothers_Diffuse_S015_NODE_4954_length_5151_cov_3.528861 FASTA DNA 1 5151 5151 5151 5151
Brothers_Diffuse_S015_NODE_49620_length_2036_cov_1.935568 FASTA DNA 1 2036 2036 2036 2036
Brothers_Diffuse_S015_NODE_496_length_12260_cov_3.466908 FASTA DNA 1 12260 12260 12260 12260
Brothers_Diffuse_S015_NODE_49711_length_2034_cov_5.578395 FASTA DNA 1 2034 2034 2034 2034
Brothers_Diffuse_S015_NODE_49729_length_2034_cov_2.329837 FASTA DNA 1 2034 2034 2034 2034
Brothers_Diffuse_S015_NODE_5004_length_5132_cov_3.854545 FASTA DNA 1 5132 5132 5132 5132
Brothers_Diffuse_S015_NODE_50143_length_2027_cov_3.220000 FASTA DNA 1 2027 2027 2027 2027
Brothers_Diffuse_S015_NODE_5022_length_5128_cov_2.534493 FASTA DNA 1 5128 5128 5128 5128
Brothers_Diffuse_S015_NODE_5025_length_5127_cov_3.923800 FASTA DNA 1 5127 5127 5127 5127
Brothers_Diffuse_S015_NODE_5040_length_5120_cov_2.239335 FASTA DNA 1 5120 5120 5120 5120
Brothers_Diffuse_S015_NODE_50560_length_2021_cov_1.677930 FASTA DNA 1 2021 2021 2021 2021
Brothers_Diffuse_S015_NODE_505_length_12180_cov_2.563511 FASTA DNA 1 12180 12180 12180 12180
Brothers_Diffuse_S015_NODE_50745_length_2018_cov_2.861449 FASTA DNA 1 2018 2018 2018 2018
Brothers_Diffuse_S015_NODE_50761_length_2018_cov_2.038075 FASTA DNA 1 2018 2018 2018 2018
Brothers_Diffuse_S015_NODE_50834_length_2017_cov_1.895238 FASTA DNA 1 2017 2017 2017 2017
Brothers_Diffuse_S015_NODE_50_length_27903_cov_4.167267 FASTA DNA 1 27903 27903 27903 27903
Brothers_Diffuse_S015_NODE_51110_length_2013_cov_1.373277 FASTA DNA 1 2013 2013 2013 2013
Brothers_Diffuse_S015_NODE_51149_length_2012_cov_2.887003 FASTA DNA 1 2012 2012 2012 2012
Brothers_Diffuse_S015_NODE_5118_length_5096_cov_2.809217 FASTA DNA 1 5096 5096 5096 5096
Brothers_Diffuse_S015_NODE_51200_length_2011_cov_7.359873 FASTA DNA 1 2011 2011 2011 2011
Brothers_Diffuse_S015_NODE_512_length_12092_cov_2.104304 FASTA DNA 1 12092 12092 12092 12092
Brothers_Diffuse_S015_NODE_51311_length_2010_cov_1.588423 FASTA DNA 1 2010 2010 2010 2010
Brothers_Diffuse_S015_NODE_51537_length_2006_cov_6.635977 FASTA DNA 1 2006 2006 2006 2006
Brothers_Diffuse_S015_NODE_51579_length_2006_cov_1.766365 FASTA DNA 1 2006 2006 2006 2006
Brothers_Diffuse_S015_NODE_5157_length_5080_cov_2.093277 FASTA DNA 1 5080 5080 5080 5080
Brothers_Diffuse_S015_NODE_5158_length_5079_cov_6.723142 FASTA DNA 1 5079 5079 5079 5079
Brothers_Diffuse_S015_NODE_51696_length_2004_cov_2.689398 FASTA DNA 1 2004 2004 2004 2004
Brothers_Diffuse_S015_NODE_51810_length_2003_cov_1.323561 FASTA DNA 1 2003 2003 2003 2003
Brothers_Diffuse_S015_NODE_518_length_12055_cov_5.694836 FASTA DNA 1 12055 12055 12055 12055
Brothers_Diffuse_S015_NODE_52004_length_2000_cov_1.406300 FASTA DNA 1 2000 2000 2000 2000
Brothers_Diffuse_S015_NODE_5200_length_5062_cov_4.573252 FASTA DNA 1 5062 5062 5062 5062
Brothers_Diffuse_S015_NODE_52039_length_1999_cov_3.566239 FASTA DNA 1 1999 1999 1999 1999
Brothers_Diffuse_S015_NODE_5210_length_5058_cov_4.064084 FASTA DNA 1 5058 5058 5058 5058
Brothers_Diffuse_S015_NODE_52162_length_1998_cov_1.309995 FASTA DNA 1 1998 1998 1998 1998
Brothers_Diffuse_S015_NODE_5216_length_5055_cov_2.703125 FASTA DNA 1 5055 5055 5055 5055
Brothers_Diffuse_S015_NODE_5231_length_5047_cov_6.941870 FASTA DNA 1 5047 5047 5047 5047
Brothers_Diffuse_S015_NODE_5237_length_5046_cov_2.296402 FASTA DNA 1 5046 5046 5046 5046
Brothers_Diffuse_S015_NODE_5248_length_5041_cov_2.520554 FASTA DNA 1 5041 5041 5041 5041
Brothers_Diffuse_S015_NODE_52512_length_1992_cov_7.895979 FASTA DNA 1 1992 1992 1992 1992
Brothers_Diffuse_S015_NODE_52517_length_1992_cov_4.923324 FASTA DNA 1 1992 1992 1992 1992
Brothers_Diffuse_S015_NODE_52549_length_1992_cov_1.700804 FASTA DNA 1 1992 1992 1992 1992
Brothers_Diffuse_S015_NODE_52570_length_1992_cov_1.364075 FASTA DNA 1 1992 1992 1992 1992
Brothers_Diffuse_S015_NODE_52587_length_1991_cov_12.489807 FASTA DNA 1 1991 1991 1991 1991
Brothers_Diffuse_S015_NODE_525_length_12023_cov_8.217300 FASTA DNA 1 12023 12023 12023 12023
Brothers_Diffuse_S015_NODE_52612_length_1991_cov_2.035408 FASTA DNA 1 1991 1991 1991 1991
Brothers_Diffuse_S015_NODE_5278_length_5029_cov_1.805998 FASTA DNA 1 5029 5029 5029 5029
Brothers_Diffuse_S015_NODE_527_length_11995_cov_2.245787 FASTA DNA 1 11995 11995 11995 11995
Brothers_Diffuse_S015_NODE_52874_length_1988_cov_0.994627 FASTA DNA 1 1988 1988 1988 1988
Brothers_Diffuse_S015_NODE_52978_length_1986_cov_2.450780 FASTA DNA 1 1986 1986 1986 1986
Brothers_Diffuse_S015_NODE_52_length_27802_cov_4.174201 FASTA DNA 1 27802 27802 27802 27802
Brothers_Diffuse_S015_NODE_53039_length_1985_cov_2.509688 FASTA DNA 1 1985 1985 1985 1985
Brothers_Diffuse_S015_NODE_5310_length_5018_cov_3.084850 FASTA DNA 1 5018 5018 5018 5018
Brothers_Diffuse_S015_NODE_53138_length_1984_cov_1.492730 FASTA DNA 1 1984 1984 1984 1984
Brothers_Diffuse_S015_NODE_5334_length_5005_cov_2.033415 FASTA DNA 1 5005 5005 5005 5005
Brothers_Diffuse_S015_NODE_53361_length_1981_cov_1.189320 FASTA DNA 1 1981 1981 1981 1981
Brothers_Diffuse_S015_NODE_53374_length_1980_cov_6.157582 FASTA DNA 1 1980 1980 1980 1980
Brothers_Diffuse_S015_NODE_53408_length_1980_cov_1.904479 FASTA DNA 1 1980 1980 1980 1980
Brothers_Diffuse_S015_NODE_53476_length_1979_cov_2.213283 FASTA DNA 1 1979 1979 1979 1979
Brothers_Diffuse_S015_NODE_53566_length_1978_cov_1.385197 FASTA DNA 1 1978 1978 1978 1978
Brothers_Diffuse_S015_NODE_53575_length_1978_cov_0.816316 FASTA DNA 1 1978 1978 1978 1978
Brothers_Diffuse_S015_NODE_53612_length_1977_cov_1.720541 FASTA DNA 1 1977 1977 1977 1977
Brothers_Diffuse_S015_NODE_5363_length_4995_cov_4.255341 FASTA DNA 1 4995 4995 4995 4995
Brothers_Diffuse_S015_NODE_53647_length_1976_cov_8.547323 FASTA DNA 1 1976 1976 1976 1976
Brothers_Diffuse_S015_NODE_53719_length_1975_cov_9.598485 FASTA DNA 1 1975 1975 1975 1975
Brothers_Diffuse_S015_NODE_53737_length_1975_cov_2.837121 FASTA DNA 1 1975 1975 1975 1975
Brothers_Diffuse_S015_NODE_5375_length_4990_cov_61.323052 FASTA DNA 1 4990 4990 4990 4990
Brothers_Diffuse_S015_NODE_5376_length_4990_cov_3.621427 FASTA DNA 1 4990 4990 4990 4990
Brothers_Diffuse_S015_NODE_537_length_11932_cov_8.001017 FASTA DNA 1 11932 11932 11932 11932
Brothers_Diffuse_S015_NODE_53821_length_1974_cov_2.410395 FASTA DNA 1 1974 1974 1974 1974
Brothers_Diffuse_S015_NODE_53850_length_1974_cov_1.552788 FASTA DNA 1 1974 1974 1974 1974
Brothers_Diffuse_S015_NODE_53883_length_1973_cov_8.282232 FASTA DNA 1 1973 1973 1973 1973
Brothers_Diffuse_S015_NODE_53947_length_1973_cov_1.113218 FASTA DNA 1 1973 1973 1973 1973
Brothers_Diffuse_S015_NODE_54029_length_1971_cov_7.090022 FASTA DNA 1 1971 1971 1971 1971
Brothers_Diffuse_S015_NODE_54053_length_1971_cov_2.362256 FASTA DNA 1 1971 1971 1971 1971
Brothers_Diffuse_S015_NODE_5411_length_4981_cov_1.383807 FASTA DNA 1 4981 4981 4981 4981
Brothers_Diffuse_S015_NODE_54278_length_1968_cov_1.703965 FASTA DNA 1 1968 1968 1968 1968
Brothers_Diffuse_S015_NODE_5432_length_4976_cov_2.789441 FASTA DNA 1 4976 4976 4976 4976
Brothers_Diffuse_S015_NODE_54331_length_1967_cov_2.063587 FASTA DNA 1 1967 1967 1967 1967
Brothers_Diffuse_S015_NODE_54386_length_1966_cov_3.388798 FASTA DNA 1 1966 1966 1966 1966
Brothers_Diffuse_S015_NODE_5444_length_4973_cov_2.472761 FASTA DNA 1 4973 4973 4973 4973
Brothers_Diffuse_S015_NODE_5450_length_4972_cov_1.912693 FASTA DNA 1 4972 4972 4972 4972
Brothers_Diffuse_S015_NODE_54562_length_1964_cov_1.810016 FASTA DNA 1 1964 1964 1964 1964
Brothers_Diffuse_S015_NODE_54587_length_1964_cov_1.117583 FASTA DNA 1 1964 1964 1964 1964
Brothers_Diffuse_S015_NODE_54620_length_1963_cov_2.461329 FASTA DNA 1 1963 1963 1963 1963
Brothers_Diffuse_S015_NODE_54633_length_1963_cov_1.832789 FASTA DNA 1 1963 1963 1963 1963
Brothers_Diffuse_S015_NODE_54641_length_1963_cov_1.680828 FASTA DNA 1 1963 1963 1963 1963
Brothers_Diffuse_S015_NODE_54781_length_1961_cov_2.730098 FASTA DNA 1 1961 1961 1961 1961
Brothers_Diffuse_S015_NODE_54827_length_1961_cov_1.167394 FASTA DNA 1 1961 1961 1961 1961
Brothers_Diffuse_S015_NODE_54883_length_1960_cov_1.721222 FASTA DNA 1 1960 1960 1960 1960
Brothers_Diffuse_S015_NODE_54924_length_1959_cov_3.433406 FASTA DNA 1 1959 1959 1959 1959
Brothers_Diffuse_S015_NODE_55032_length_1958_cov_1.739487 FASTA DNA 1 1958 1958 1958 1958
Brothers_Diffuse_S015_NODE_55047_length_1958_cov_1.416712 FASTA DNA 1 1958 1958 1958 1958
Brothers_Diffuse_S015_NODE_55082_length_1957_cov_2.422404 FASTA DNA 1 1957 1957 1957 1957
Brothers_Diffuse_S015_NODE_55103_length_1957_cov_1.550820 FASTA DNA 1 1957 1957 1957 1957
Brothers_Diffuse_S015_NODE_5518_length_4949_cov_4.476151 FASTA DNA 1 4949 4949 4949 4949
Brothers_Diffuse_S015_NODE_55211_length_1955_cov_3.410284 FASTA DNA 1 1955 1955 1955 1955
Brothers_Diffuse_S015_NODE_55402_length_1953_cov_1.239321 FASTA DNA 1 1953 1953 1953 1953
Brothers_Diffuse_S015_NODE_554_length_11765_cov_2.910122 FASTA DNA 1 11765 11765 11765 11765
Brothers_Diffuse_S015_NODE_5553_length_4933_cov_3.336246 FASTA DNA 1 4933 4933 4933 4933
Brothers_Diffuse_S015_NODE_55561_length_1950_cov_3.567745 FASTA DNA 1 1950 1950 1950 1950
Brothers_Diffuse_S015_NODE_55607_length_1950_cov_1.318705 FASTA DNA 1 1950 1950 1950 1950
Brothers_Diffuse_S015_NODE_55643_length_1949_cov_2.640505 FASTA DNA 1 1949 1949 1949 1949
Brothers_Diffuse_S015_NODE_55732_length_1948_cov_2.175178 FASTA DNA 1 1948 1948 1948 1948
Brothers_Diffuse_S015_NODE_5573_length_4928_cov_2.608623 FASTA DNA 1 4928 4928 4928 4928
Brothers_Diffuse_S015_NODE_55755_length_1948_cov_1.668863 FASTA DNA 1 1948 1948 1948 1948
Brothers_Diffuse_S015_NODE_5577_length_4927_cov_2.219583 FASTA DNA 1 4927 4927 4927 4927
Brothers_Diffuse_S015_NODE_56104_length_1943_cov_1.892070 FASTA DNA 1 1943 1943 1943 1943
Brothers_Diffuse_S015_NODE_5619_length_4915_cov_2.511487 FASTA DNA 1 4915 4915 4915 4915
Brothers_Diffuse_S015_NODE_5623_length_4913_cov_2.774760 FASTA DNA 1 4913 4913 4913 4913
Brothers_Diffuse_S015_NODE_56287_length_1941_cov_1.308159 FASTA DNA 1 1941 1941 1941 1941
Brothers_Diffuse_S015_NODE_56346_length_1940_cov_1.676779 FASTA DNA 1 1940 1940 1940 1940
Brothers_Diffuse_S015_NODE_56487_length_1938_cov_1.681944 FASTA DNA 1 1938 1938 1938 1938
Brothers_Diffuse_S015_NODE_5669_length_4900_cov_3.378797 FASTA DNA 1 4900 4900 4900 4900
Brothers_Diffuse_S015_NODE_5677_length_4897_cov_2.397694 FASTA DNA 1 4897 4897 4897 4897
Brothers_Diffuse_S015_NODE_56796_length_1934_cov_1.570006 FASTA DNA 1 1934 1934 1934 1934
Brothers_Diffuse_S015_NODE_56834_length_1933_cov_4.342193 FASTA DNA 1 1933 1933 1933 1933
Brothers_Diffuse_S015_NODE_56916_length_1932_cov_2.084211 FASTA DNA 1 1932 1932 1932 1932
Brothers_Diffuse_S015_NODE_56977_length_1931_cov_3.977827 FASTA DNA 1 1931 1931 1931 1931
Brothers_Diffuse_S015_NODE_57001_length_1931_cov_2.151330 FASTA DNA 1 1931 1931 1931 1931
Brothers_Diffuse_S015_NODE_57168_length_1929_cov_1.918424 FASTA DNA 1 1929 1929 1929 1929
Brothers_Diffuse_S015_NODE_57176_length_1929_cov_1.682575 FASTA DNA 1 1929 1929 1929 1929
Brothers_Diffuse_S015_NODE_57228_length_1928_cov_3.739589 FASTA DNA 1 1928 1928 1928 1928
Brothers_Diffuse_S015_NODE_57239_length_1928_cov_2.213770 FASTA DNA 1 1928 1928 1928 1928
Brothers_Diffuse_S015_NODE_57362_length_1926_cov_16.410228 FASTA DNA 1 1926 1926 1926 1926
Brothers_Diffuse_S015_NODE_57400_length_1926_cov_1.887715 FASTA DNA 1 1926 1926 1926 1926
Brothers_Diffuse_S015_NODE_57481_length_1925_cov_1.890434 FASTA DNA 1 1925 1925 1925 1925
Brothers_Diffuse_S015_NODE_57524_length_1925_cov_1.038932 FASTA DNA 1 1925 1925 1925 1925
Brothers_Diffuse_S015_NODE_57581_length_1924_cov_1.398998 FASTA DNA 1 1924 1924 1924 1924
Brothers_Diffuse_S015_NODE_57607_length_1923_cov_6.544543 FASTA DNA 1 1923 1923 1923 1923
Brothers_Diffuse_S015_NODE_57622_length_1923_cov_3.079621 FASTA DNA 1 1923 1923 1923 1923
Brothers_Diffuse_S015_NODE_57640_length_1923_cov_2.038976 FASTA DNA 1 1923 1923 1923 1923
Brothers_Diffuse_S015_NODE_57643_length_1923_cov_1.938196 FASTA DNA 1 1923 1923 1923 1923
Brothers_Diffuse_S015_NODE_57681_length_1923_cov_1.145323 FASTA DNA 1 1923 1923 1923 1923
Brothers_Diffuse_S015_NODE_57708_length_1922_cov_2.896936 FASTA DNA 1 1922 1922 1922 1922
Brothers_Diffuse_S015_NODE_5774_length_4865_cov_1.540312 FASTA DNA 1 4865 4865 4865 4865
Brothers_Diffuse_S015_NODE_57765_length_1922_cov_1.305850 FASTA DNA 1 1922 1922 1922 1922
Brothers_Diffuse_S015_NODE_57825_length_1921_cov_1.316611 FASTA DNA 1 1921 1921 1921 1921
Brothers_Diffuse_S015_NODE_57836_length_1921_cov_1.135452 FASTA DNA 1 1921 1921 1921 1921
Brothers_Diffuse_S015_NODE_57868_length_1920_cov_2.466815 FASTA DNA 1 1920 1920 1920 1920
Brothers_Diffuse_S015_NODE_5795_length_4858_cov_7.689283 FASTA DNA 1 4858 4858 4858 4858
Brothers_Diffuse_S015_NODE_5796_length_4858_cov_1.863454 FASTA DNA 1 4858 4858 4858 4858
Brothers_Diffuse_S015_NODE_5801_length_4856_cov_2.337492 FASTA DNA 1 4856 4856 4856 4856
Brothers_Diffuse_S015_NODE_5806_length_4854_cov_24.044637 FASTA DNA 1 4854 4854 4854 4854
Brothers_Diffuse_S015_NODE_58088_length_1917_cov_7.229609 FASTA DNA 1 1917 1917 1917 1917
Brothers_Diffuse_S015_NODE_58156_length_1917_cov_1.229050 FASTA DNA 1 1917 1917 1917 1917
Brothers_Diffuse_S015_NODE_58201_length_1916_cov_2.286752 FASTA DNA 1 1916 1916 1916 1916
Brothers_Diffuse_S015_NODE_5822_length_4850_cov_5.618886 FASTA DNA 1 4850 4850 4850 4850
Brothers_Diffuse_S015_NODE_58257_length_1915_cov_2.311521 FASTA DNA 1 1915 1915 1915 1915
Brothers_Diffuse_S015_NODE_58379_length_1914_cov_1.594292 FASTA DNA 1 1914 1914 1914 1914
Brothers_Diffuse_S015_NODE_5843_length_4842_cov_1.937434 FASTA DNA 1 4842 4842 4842 4842
Brothers_Diffuse_S015_NODE_5853_length_4838_cov_1.937805 FASTA DNA 1 4838 4838 4838 4838
Brothers_Diffuse_S015_NODE_58546_length_1912_cov_1.595518 FASTA DNA 1 1912 1912 1912 1912
Brothers_Diffuse_S015_NODE_5863_length_4834_cov_5.831315 FASTA DNA 1 4834 4834 4834 4834
Brothers_Diffuse_S015_NODE_5870_length_4834_cov_1.667092 FASTA DNA 1 4834 4834 4834 4834
Brothers_Diffuse_S015_NODE_58751_length_1909_cov_4.889450 FASTA DNA 1 1909 1909 1909 1909
Brothers_Diffuse_S015_NODE_58849_length_1908_cov_1.972487 FASTA DNA 1 1908 1908 1908 1908
